SALE_ID,DATE,PRODUCT_ID,STORE_ID,PROMO_ID,UNITS_SOLD,REVENUE
33770,2024-12-06,40,25,121,16,396.32
33771,2024-12-04,29,4,34,6,644.22
33772,2024-08-04,12,15,43,3,278.34000000000003
33773,2024-08-18,8,2,42,5,116.8
33774,2024-12-07,43,11,114,7,478.17
33775,2024-09-13,43,15,42,13,888.03
33776,2024-07-27,31,13,106,7,662.34
33777,2024-07-19,15,26,109,1,63.61
33778,2024-05-16,34,25,22,7,994.0
33779,2024-05-07,26,30,55,14,1895.74
33780,2024-02-22,35,23,23,7,656.88
33781,2024-12-09,29,16,7,16,1717.92
33782,2024-03-24,33,23,132,6,230.57999999999998
33783,2024-07-27,33,7,57,2,76.86
33784,2024-11-28,36,14,2,1,107.27
33785,2024-10-11,21,10,32,5,78.3
33786,2024-02-05,30,3,45,7,206.57000000000002
33787,2024-08-02,19,11,5,2,86.08
33788,2024-01-27,32,7,75,3,256.74
33789,2024-05-25,50,22,36,10,1006.8000000000001
33790,2024-01-18,1,10,103,15,1809.3000000000002
33791,2024-04-27,33,28,66,15,576.45
33792,2024-05-16,26,8,86,5,677.05
33793,2024-03-07,42,14,94,16,649.28
33794,2024-11-09,45,21,5,1,55.41
33795,2024-01-30,27,7,93,12,918.5999999999999
33796,2024-03-13,28,16,70,4,355.44
33797,2024-05-02,20,29,118,16,733.6
33798,2024-08-15,8,19,128,3,70.08
33799,2024-12-03,26,17,126,1,135.41
33800,2024-09-29,31,14,61,2,189.24
33801,2024-09-02,5,23,108,1,138.09
33802,2024-02-08,11,19,1,8,825.84
33803,2024-06-18,21,7,55,13,203.58
33804,2024-11-10,8,14,42,9,210.24
33805,2024-04-11,26,28,68,18,2437.38
33806,2024-10-20,46,22,136,4,108.36
33807,2024-08-30,12,27,21,10,927.8
33808,2024-06-05,43,12,102,19,1297.89
33809,2024-12-25,13,12,98,7,339.22
33810,2024-09-21,10,25,64,7,725.48
33811,2024-09-13,29,26,53,2,214.74
33812,2024-12-23,8,1,12,8,186.88
33813,2024-12-08,42,9,44,9,365.21999999999997
33814,2024-05-02,38,14,143,4,389.64
33815,2024-02-16,1,18,91,13,1568.06
33816,2024-11-27,9,18,144,13,804.8299999999999
33817,2024-01-10,4,18,5,12,1213.8000000000002
33818,2024-05-23,33,9,101,9,345.87
33819,2024-10-25,42,11,22,6,243.48
33820,2024-05-31,21,11,45,6,93.96000000000001
33821,2024-05-15,7,7,15,6,437.52
33822,2024-03-15,32,1,79,4,342.32
33823,2024-12-26,39,10,58,18,925.02
33824,2024-01-26,28,1,109,7,622.02
33825,2024-01-07,26,7,99,13,1760.33
33826,2024-03-19,37,11,145,11,1465.97
33827,2024-01-15,34,26,138,17,2414.0
33828,2024-07-25,9,1,56,18,1114.3799999999999
33829,2024-03-29,6,11,121,8,1032.08
33830,2024-04-06,22,26,32,18,1970.82
33831,2024-08-03,9,7,124,2,123.82
33832,2024-09-15,47,2,74,7,419.16
33833,2024-11-24,45,8,113,11,609.51
33834,2024-10-13,15,29,120,11,699.71
33835,2024-03-15,1,26,103,11,1326.8200000000002
33836,2024-08-29,32,3,7,4,342.32
33837,2024-01-17,47,8,121,15,898.2
33838,2024-06-25,18,3,56,11,1221.44
33839,2024-09-15,11,20,109,12,1238.76
33840,2024-05-02,35,14,121,16,1501.44
33841,2024-11-06,33,19,123,8,307.44
33842,2024-04-20,4,27,73,3,303.45000000000005
33843,2024-09-12,34,8,79,5,710.0
33844,2024-08-21,48,27,74,8,1095.68
33845,2024-12-21,19,10,,14,602.56
33846,2024-02-09,48,12,143,18,2465.28
33847,2024-05-01,12,14,13,6,556.6800000000001
33848,2024-08-02,40,20,148,4,99.08
33849,2024-10-22,36,9,90,1,107.27
33850,2024-10-12,48,15,45,3,410.88
33851,2024-10-07,41,17,56,18,1330.3799999999999
33852,2024-01-07,22,20,87,1,109.49
33853,2024-04-01,47,4,102,14,838.32
33854,2024-12-26,12,2,41,3,278.34000000000003
33855,2024-05-02,49,7,78,19,913.9
33856,2024-12-02,28,19,31,7,622.02
33857,2024-04-05,15,22,141,17,1081.37
33858,2024-01-01,4,12,64,1,101.15
33859,2024-03-31,8,14,146,15,350.4
33860,2024-01-07,31,30,82,1,94.62
33861,2024-04-29,26,5,11,15,2031.1499999999999
33862,2024-12-15,3,26,108,19,2653.92
33863,2024-05-08,39,25,111,16,822.24
33864,2024-06-27,7,10,69,13,947.96
33865,2024-04-07,15,20,123,13,826.93
33866,2024-02-12,20,21,129,10,458.5
33867,2024-07-01,17,12,14,18,2319.2999999999997
33868,2024-07-03,32,7,106,17,1454.86
33869,2024-02-22,10,24,19,7,725.48
33870,2024-08-15,16,22,137,1,146.04
33871,2024-06-09,48,1,24,19,2602.2400000000002
33872,2024-08-22,26,23,102,14,1895.74
33873,2024-12-23,22,18,75,13,1423.37
33874,2024-07-18,15,9,141,8,508.88
33875,2024-01-01,12,12,94,7,649.46
33876,2024-01-14,39,4,131,2,102.78
33877,2024-07-31,3,10,101,11,1536.48
33878,2024-10-03,24,8,72,3,214.53000000000003
33879,2024-02-03,2,4,123,10,948.3
33880,2024-12-26,4,23,80,11,1112.65
33881,2024-09-26,23,27,14,7,178.64
33882,2024-06-16,23,26,16,10,255.2
33883,2024-06-18,8,25,85,5,116.8
33884,2024-03-22,42,29,81,13,527.54
33885,2024-11-11,44,6,118,15,2004.8999999999999
33886,2024-05-16,12,12,150,6,556.6800000000001
33887,2024-08-20,9,29,52,18,1114.3799999999999
33888,2024-04-24,11,1,144,4,412.92
33889,2024-09-08,45,15,10,4,221.64
33890,2024-10-15,31,8,110,18,1703.16
33891,2024-02-18,1,13,15,12,1447.44
33892,2024-01-04,35,18,110,19,1782.96
33893,2024-06-24,43,23,119,12,819.72
33894,2024-09-28,15,22,127,14,890.54
33895,2024-01-26,7,15,93,17,1239.64
33896,2024-03-10,28,25,34,14,1244.04
33897,2024-10-19,48,26,98,1,136.96
33898,2024-08-21,6,18,132,6,774.06
33899,2024-08-18,20,29,96,5,229.25
33900,2024-09-19,24,11,,9,643.59
33901,2024-10-12,42,26,44,5,202.89999999999998
33902,2024-03-14,36,18,66,17,1823.59
33903,2024-04-30,38,9,73,6,584.46
33904,2024-01-06,12,22,16,12,1113.3600000000001
33905,2024-01-24,3,15,118,2,279.36
33906,2024-07-12,28,19,22,7,622.02
33907,2024-06-16,12,28,121,18,1670.04
33908,2024-12-06,16,18,52,15,2190.6
33909,2024-07-28,44,17,98,5,668.3
33910,2024-05-12,15,21,21,8,508.88
33911,2024-12-10,31,1,16,14,1324.68
33912,2024-10-18,21,23,117,11,172.26
33913,2024-06-22,18,19,28,3,333.12
33914,2024-05-30,48,17,9,13,1780.48
33915,2024-03-28,6,20,28,7,903.0699999999999
33916,2024-10-27,17,29,,1,128.85
33917,2024-09-22,23,5,144,14,357.28
33918,2024-11-05,35,6,118,16,1501.44
33919,2024-03-10,18,24,13,11,1221.44
33920,2024-07-23,11,10,139,8,825.84
33921,2024-12-06,23,27,25,7,178.64
33922,2024-02-01,17,29,138,7,901.9499999999999
33923,2024-02-12,6,21,110,18,2322.18
33924,2024-04-27,24,28,150,15,1072.65
33925,2024-01-15,50,1,75,18,1812.2400000000002
33926,2024-11-17,37,20,107,2,266.54
33927,2024-04-24,16,19,42,9,1314.36
33928,2024-12-02,29,24,127,12,1288.44
33929,2024-01-20,29,7,25,16,1717.92
33930,2024-06-26,42,19,15,10,405.79999999999995
33931,2024-09-18,28,29,44,15,1332.9
33932,2024-03-19,16,10,34,7,1022.28
33933,2024-04-29,3,17,61,11,1536.48
33934,2024-01-26,42,1,19,17,689.86
33935,2024-01-22,24,11,61,10,715.1
33936,2024-07-19,18,20,72,2,222.08
33937,2024-03-04,48,5,145,6,821.76
33938,2024-08-01,17,7,10,7,901.9499999999999
33939,2024-11-09,49,14,8,8,384.8
33940,2024-10-19,10,1,58,9,932.76
33941,2024-03-18,37,4,88,13,1732.5100000000002
33942,2024-08-03,25,4,53,1,38.24
33943,2024-08-11,36,30,99,9,965.43
33944,2024-01-28,47,19,73,3,179.64000000000001
33945,2024-10-31,48,21,128,11,1506.5600000000002
33946,2024-07-19,23,21,130,17,433.84
33947,2024-03-07,50,15,6,2,201.36
33948,2024-12-24,19,18,27,4,172.16
33949,2024-05-05,10,21,55,17,1761.88
33950,2024-12-14,11,27,42,18,1858.14
33951,2024-07-13,41,6,122,11,813.01
33952,2024-06-22,5,28,24,11,1518.99
33953,2024-03-27,6,17,2,15,1935.1499999999999
33954,2024-12-08,3,4,83,7,977.76
33955,2024-11-06,45,25,86,8,443.28
33956,2024-06-02,38,10,56,13,1266.33
33957,2024-07-28,11,10,111,18,1858.14
33958,2024-01-13,48,14,121,10,1369.6000000000001
33959,2024-06-12,43,26,67,3,204.93
33960,2024-09-11,42,6,107,12,486.96
33961,2024-03-04,48,16,42,17,2328.32
33962,2024-11-02,24,14,104,4,286.04
33963,2024-03-16,46,12,141,10,270.9
33964,2024-01-22,48,8,95,8,1095.68
33965,2024-02-29,26,11,96,5,677.05
33966,2024-02-25,49,24,143,19,913.9
33967,2024-06-16,26,29,36,11,1489.51
33968,2024-07-23,24,30,111,7,500.57000000000005
33969,2024-12-18,40,14,28,13,322.01
33970,2024-09-15,4,22,96,3,303.45000000000005
33971,2024-07-09,49,24,53,6,288.6
33972,2024-02-24,10,1,23,19,1969.16
33973,2024-12-05,34,19,105,15,2130.0
33974,2024-10-10,44,16,91,17,2272.22
33975,2024-09-20,29,14,75,11,1181.0700000000002
33976,2024-09-15,26,5,123,3,406.23
33977,2024-12-15,19,7,78,12,516.48
33978,2024-03-29,21,9,91,6,93.96000000000001
33979,2024-08-09,19,20,148,8,344.32
33980,2024-12-15,40,24,48,19,470.63
33981,2024-03-29,38,17,61,13,1266.33
33982,2024-02-28,19,4,13,7,301.28
33983,2024-05-31,18,5,81,9,999.36
33984,2024-01-28,14,3,116,8,708.56
33985,2024-08-12,35,17,111,8,750.72
33986,2024-11-13,18,29,21,8,888.32
33987,2024-02-20,28,26,15,17,1510.62
33988,2024-09-19,19,6,28,16,688.64
33989,2024-10-05,25,16,85,16,611.84
33990,2024-02-15,15,30,43,2,127.22
33991,2024-11-29,48,6,135,17,2328.32
33992,2024-04-15,49,19,109,7,336.7
33993,2024-10-10,3,22,54,15,2095.2000000000003
33994,2024-01-24,23,10,79,2,51.04
33995,2024-01-07,50,30,92,14,1409.52
33996,2024-11-30,45,10,49,9,498.68999999999994
33997,2024-01-03,12,24,120,18,1670.04
33998,2024-09-14,32,11,137,17,1454.86
33999,2024-09-19,28,17,79,2,177.72
34000,2024-04-30,34,21,106,5,710.0
34001,2024-07-26,1,19,33,9,1085.58
34002,2024-01-21,10,7,140,9,932.76
34003,2024-05-19,50,1,27,1,100.68
34004,2024-10-06,27,24,84,1,76.55
34005,2024-10-15,12,22,2,12,1113.3600000000001
34006,2024-07-24,45,22,115,17,941.9699999999999
34007,2024-02-12,36,27,141,18,1930.86
34008,2024-12-03,33,8,119,4,153.72
34009,2024-04-27,4,3,9,9,910.35
34010,2024-01-05,21,6,139,14,219.24
34011,2024-07-25,20,25,63,4,183.4
34012,2024-05-02,50,10,71,13,1308.8400000000001
34013,2024-11-22,17,28,71,18,2319.2999999999997
34014,2024-12-10,46,17,150,3,81.27
34015,2024-05-21,34,8,12,11,1562.0
34016,2024-08-19,14,4,147,9,797.1299999999999
34017,2024-06-12,10,20,28,6,621.84
34018,2024-02-04,20,27,147,6,275.1
34019,2024-12-29,35,8,78,4,375.36
34020,2024-11-30,15,24,147,3,190.82999999999998
34021,2024-01-11,39,9,37,8,411.12
34022,2024-03-15,27,24,133,6,459.29999999999995
34023,2024-10-26,15,17,122,16,1017.76
34024,2024-07-16,19,26,92,14,602.56
34025,2024-12-06,26,28,116,9,1218.69
34026,2024-09-20,12,2,10,17,1577.26
34027,2024-11-30,24,8,3,1,71.51
34028,2024-08-11,36,5,135,3,321.81
34029,2024-05-01,33,16,25,8,307.44
34030,2024-03-14,5,15,145,9,1242.81
34031,2024-01-28,9,4,,1,61.91
34032,2024-06-19,40,18,148,13,322.01
34033,2024-12-29,14,2,19,8,708.56
34034,2024-08-03,46,28,61,10,270.9
34035,2024-11-14,36,14,,4,429.08
34036,2024-04-10,25,16,79,15,573.6
34037,2024-09-02,7,6,16,17,1239.64
34038,2024-04-02,34,18,107,16,2272.0
34039,2024-03-03,43,5,109,18,1229.58
34040,2024-09-22,7,25,136,11,802.12
34041,2024-07-24,31,29,15,15,1419.3000000000002
34042,2024-03-20,32,4,96,12,1026.96
34043,2024-02-06,21,11,50,4,62.64
34044,2024-01-11,49,6,63,1,48.1
34045,2024-04-24,15,30,144,16,1017.76
34046,2024-03-30,30,20,144,11,324.61
34047,2024-08-19,4,24,57,10,1011.5
34048,2024-01-19,34,7,136,18,2556.0
34049,2024-02-21,9,14,116,5,309.54999999999995
34050,2024-09-30,12,14,15,10,927.8
34051,2024-04-03,30,17,6,15,442.65000000000003
34052,2024-02-01,24,13,16,18,1287.18
34053,2024-05-30,29,14,75,12,1288.44
34054,2024-05-19,22,26,1,18,1970.82
34055,2024-02-27,35,26,19,3,281.52
34056,2024-01-21,20,27,74,12,550.2
34057,2024-05-28,37,13,66,17,2265.59
34058,2024-08-08,41,18,75,18,1330.3799999999999
34059,2024-08-08,9,28,72,14,866.74
34060,2024-08-29,22,10,70,7,766.43
34061,2024-08-06,50,7,40,5,503.40000000000003
34062,2024-01-29,16,16,90,4,584.16
34063,2024-02-16,2,14,102,4,379.32
34064,2024-02-27,44,9,14,9,1202.94
34065,2024-10-01,50,29,92,13,1308.8400000000001
34066,2024-05-19,23,26,34,5,127.6
34067,2024-01-23,29,10,81,17,1825.29
34068,2024-03-03,11,1,58,18,1858.14
34069,2024-02-21,35,6,1,10,938.4000000000001
34070,2024-09-22,22,10,102,12,1313.8799999999999
34071,2024-12-07,3,19,135,15,2095.2000000000003
34072,2024-06-15,47,30,116,11,658.6800000000001
34073,2024-05-30,12,21,71,7,649.46
34074,2024-01-11,1,23,46,15,1809.3000000000002
34075,2024-04-04,43,2,38,1,68.31
34076,2024-03-12,26,4,99,14,1895.74
34077,2024-02-17,34,26,123,10,1420.0
34078,2024-12-13,29,30,67,2,214.74
34079,2024-09-28,46,11,18,6,162.54
34080,2024-04-04,33,14,57,19,730.17
34081,2024-08-20,32,14,130,14,1198.12
34082,2024-02-17,25,12,20,19,726.5600000000001
34083,2024-07-26,50,14,24,17,1711.5600000000002
34084,2024-08-14,50,11,138,1,100.68
34085,2024-03-17,47,1,128,19,1137.72
34086,2024-12-14,36,28,128,8,858.16
34087,2024-08-06,2,20,11,4,379.32
34088,2024-12-25,15,19,84,10,636.1
34089,2024-03-21,13,3,89,9,436.14
34090,2024-02-06,42,1,130,18,730.4399999999999
34091,2024-04-11,15,20,119,13,826.93
34092,2024-07-09,6,30,54,8,1032.08
34093,2024-01-29,21,4,123,1,15.66
34094,2024-11-09,42,14,67,1,40.58
34095,2024-09-09,26,8,110,10,1354.1
34096,2024-09-07,35,7,66,4,375.36
34097,2024-08-13,45,30,5,10,554.0999999999999
34098,2024-04-03,18,20,133,7,777.2800000000001
34099,2024-03-26,6,28,3,11,1419.11
34100,2024-04-19,14,17,130,2,177.14
34101,2024-08-04,18,24,50,2,222.08
34102,2024-07-14,43,26,41,13,888.03
34103,2024-10-23,20,12,,18,825.3000000000001
34104,2024-02-13,15,29,142,16,1017.76
34105,2024-03-30,45,17,,19,1052.79
34106,2024-06-03,48,22,72,18,2465.28
34107,2024-04-18,27,15,117,1,76.55
34108,2024-02-28,24,26,13,4,286.04
34109,2024-04-19,12,3,79,11,1020.58
34110,2024-04-15,1,16,71,16,1929.92
34111,2024-08-08,14,6,64,10,885.6999999999999
34112,2024-09-19,32,14,24,2,171.16
34113,2024-03-22,3,23,14,13,1815.8400000000001
34114,2024-09-28,10,18,73,14,1450.96
34115,2024-02-18,26,19,125,16,2166.56
34116,2024-02-01,31,5,13,3,283.86
34117,2024-03-29,10,1,8,19,1969.16
34118,2024-01-19,1,26,29,1,120.62
34119,2024-01-03,50,15,54,7,704.76
34120,2024-02-29,49,19,34,14,673.4
34121,2024-08-29,32,12,24,13,1112.54
34122,2024-01-29,19,21,101,3,129.12
34123,2024-03-15,1,5,105,16,1929.92
34124,2024-03-10,26,17,139,10,1354.1
34125,2024-03-23,5,9,120,4,552.36
34126,2024-12-22,26,1,55,15,2031.1499999999999
34127,2024-06-21,38,17,90,6,584.46
34128,2024-07-15,1,20,53,10,1206.2
34129,2024-12-11,30,21,116,12,354.12
34130,2024-05-26,49,4,114,18,865.8000000000001
34131,2024-09-29,12,25,127,15,1391.7
34132,2024-02-04,36,2,114,14,1501.78
34133,2024-04-22,36,7,78,13,1394.51
34134,2024-07-24,24,27,98,13,929.6300000000001
34135,2024-06-06,42,2,30,19,771.02
34136,2024-09-09,25,13,119,9,344.16
34137,2024-05-01,8,5,122,6,140.16
34138,2024-02-17,12,4,78,15,1391.7
34139,2024-07-03,27,16,98,8,612.4
34140,2024-09-29,12,3,65,15,1391.7
34141,2024-04-10,32,25,51,13,1112.54
34142,2024-01-15,35,17,8,9,844.5600000000001
34143,2024-05-07,16,26,38,6,876.24
34144,2024-07-28,36,24,33,17,1823.59
34145,2024-04-21,30,27,91,14,413.14000000000004
34146,2024-09-26,37,12,92,6,799.6200000000001
34147,2024-05-21,32,8,119,4,342.32
34148,2024-06-21,15,1,2,11,699.71
34149,2024-12-18,21,29,100,7,109.62
34150,2024-06-14,40,9,53,4,99.08
34151,2024-04-28,29,3,113,1,107.37
34152,2024-07-21,30,6,109,1,29.51
34153,2024-01-11,25,8,7,11,420.64000000000004
34154,2024-09-05,20,13,49,2,91.7
34155,2024-10-30,10,4,131,4,414.56
34156,2024-09-04,31,9,54,14,1324.68
34157,2024-06-02,1,5,140,10,1206.2
34158,2024-11-18,10,12,8,19,1969.16
34159,2024-01-25,18,11,72,10,1110.4
34160,2024-12-07,49,14,50,10,481.0
34161,2024-08-08,36,12,11,17,1823.59
34162,2024-04-19,13,20,93,15,726.9
34163,2024-03-30,32,5,92,4,342.32
34164,2024-09-21,22,25,149,5,547.4499999999999
34165,2024-02-09,6,13,10,10,1290.1
34166,2024-09-19,33,23,10,13,499.59
34167,2024-06-06,1,10,94,15,1809.3000000000002
34168,2024-04-27,3,13,133,6,838.08
34169,2024-09-12,5,5,25,5,690.45
34170,2024-07-14,50,17,25,17,1711.5600000000002
34171,2024-11-09,27,24,115,7,535.85
34172,2024-11-06,12,6,4,9,835.02
34173,2024-01-14,33,27,88,6,230.57999999999998
34174,2024-04-27,41,10,13,18,1330.3799999999999
34175,2024-08-04,27,9,63,12,918.5999999999999
34176,2024-07-23,49,14,85,19,913.9
34177,2024-03-17,13,25,20,14,678.44
34178,2024-06-20,46,23,118,5,135.45
34179,2024-01-26,11,28,55,10,1032.3
34180,2024-05-07,11,2,63,1,103.23
34181,2024-05-21,36,16,126,10,1072.7
34182,2024-01-24,41,20,146,18,1330.3799999999999
34183,2024-08-19,50,28,33,4,402.72
34184,2024-06-25,4,25,62,5,505.75
34185,2024-12-06,44,15,18,7,935.62
34186,2024-08-22,18,3,28,6,666.24
34187,2024-11-14,18,24,135,17,1887.68
34188,2024-01-26,28,1,100,15,1332.9
34189,2024-09-22,6,15,52,10,1290.1
34190,2024-12-27,43,24,106,11,751.4100000000001
34191,2024-04-26,5,29,149,6,828.54
34192,2024-02-27,48,11,66,10,1369.6000000000001
34193,2024-09-26,11,23,41,2,206.46
34194,2024-11-24,5,26,53,4,552.36
34195,2024-10-21,9,19,34,10,619.0999999999999
34196,2024-05-01,23,2,68,6,153.12
34197,2024-06-07,11,20,8,1,103.23
34198,2024-06-26,15,1,82,18,1144.98
34199,2024-05-23,25,16,83,8,305.92
34200,2024-11-23,17,9,113,17,2190.45
34201,2024-11-02,50,24,85,3,302.04
34202,2024-03-29,26,13,90,15,2031.1499999999999
34203,2024-08-26,14,24,149,5,442.84999999999997
34204,2024-02-07,39,24,112,11,565.29
34205,2024-12-26,48,25,4,12,1643.52
34206,2024-03-19,9,3,9,5,309.54999999999995
34207,2024-12-10,27,29,68,1,76.55
34208,2024-11-22,35,7,42,1,93.84
34209,2024-12-11,27,17,103,17,1301.35
34210,2024-09-08,16,13,35,7,1022.28
34211,2024-11-23,22,17,54,6,656.9399999999999
34212,2024-05-28,30,8,16,4,118.04
34213,2024-01-16,26,7,81,13,1760.33
34214,2024-11-18,39,25,67,2,102.78
34215,2024-11-16,39,14,36,2,102.78
34216,2024-09-25,33,28,36,3,115.28999999999999
34217,2024-04-27,40,22,54,13,322.01
34218,2024-07-10,1,9,37,1,120.62
34219,2024-11-12,12,8,57,8,742.24
34220,2024-10-14,17,1,79,7,901.9499999999999
34221,2024-12-16,25,24,48,1,38.24
34222,2024-10-23,29,11,38,2,214.74
34223,2024-07-12,42,26,81,13,527.54
34224,2024-10-07,28,27,7,10,888.6
34225,2024-10-27,19,16,4,5,215.2
34226,2024-09-06,41,29,110,14,1034.74
34227,2024-08-18,10,15,123,17,1761.88
34228,2024-01-03,11,21,10,3,309.69
34229,2024-06-22,10,9,79,14,1450.96
34230,2024-08-27,30,9,18,17,501.67
34231,2024-04-13,49,12,,13,625.3000000000001
34232,2024-10-15,7,17,143,14,1020.88
34233,2024-08-31,5,27,119,8,1104.72
34234,2024-10-14,28,19,77,14,1244.04
34235,2024-09-29,20,3,122,13,596.0500000000001
34236,2024-04-29,32,3,26,12,1026.96
34237,2024-12-03,12,10,13,5,463.9
34238,2024-09-15,5,22,134,8,1104.72
34239,2024-03-10,30,8,53,14,413.14000000000004
34240,2024-07-01,33,19,89,2,76.86
34241,2024-09-03,10,19,29,9,932.76
34242,2024-04-27,39,29,40,9,462.51
34243,2024-01-31,27,22,109,11,842.05
34244,2024-05-28,12,14,148,1,92.78
34245,2024-01-16,2,23,60,8,758.64
34246,2024-09-29,30,7,101,3,88.53
34247,2024-12-17,41,8,144,19,1404.29
34248,2024-04-11,5,5,135,5,690.45
34249,2024-03-12,37,29,64,9,1199.43
34250,2024-07-11,14,6,126,5,442.84999999999997
34251,2024-11-17,26,22,19,3,406.23
34252,2024-04-20,50,25,110,2,201.36
34253,2024-10-19,8,29,34,1,23.36
34254,2024-12-12,31,9,,17,1608.54
34255,2024-12-05,3,29,96,11,1536.48
34256,2024-11-13,28,3,40,15,1332.9
34257,2024-10-03,14,21,13,5,442.84999999999997
34258,2024-04-15,11,23,67,12,1238.76
34259,2024-02-06,29,12,14,18,1932.66
34260,2024-10-17,40,17,7,18,445.86
34261,2024-06-29,12,27,57,10,927.8
34262,2024-05-22,43,14,64,7,478.17
34263,2024-04-23,9,15,52,2,123.82
34264,2024-08-25,36,19,54,6,643.62
34265,2024-04-03,19,23,122,18,774.72
34266,2024-09-16,7,19,11,18,1312.56
34267,2024-04-16,17,22,101,7,901.9499999999999
34268,2024-08-31,48,29,101,14,1917.44
34269,2024-11-30,23,24,122,9,229.68
34270,2024-01-23,12,8,,15,1391.7
34271,2024-12-26,7,24,44,2,145.84
34272,2024-09-27,25,17,135,6,229.44
34273,2024-05-19,14,11,41,13,1151.4099999999999
34274,2024-03-22,31,19,99,1,94.62
34275,2024-12-09,25,5,137,5,191.20000000000002
34276,2024-06-04,11,22,51,1,103.23
34277,2024-11-30,11,3,73,10,1032.3
34278,2024-01-19,7,23,65,18,1312.56
34279,2024-03-09,43,6,64,18,1229.58
34280,2024-05-11,3,11,109,8,1117.44
34281,2024-09-12,15,22,88,19,1208.59
34282,2024-07-27,3,2,65,2,279.36
34283,2024-01-10,41,13,76,14,1034.74
34284,2024-05-19,17,26,38,6,773.0999999999999
34285,2024-05-14,49,22,142,1,48.1
34286,2024-09-11,44,10,102,15,2004.8999999999999
34287,2024-10-26,7,16,99,2,145.84
34288,2024-09-14,11,5,139,9,929.07
34289,2024-04-03,46,19,138,15,406.35
34290,2024-08-28,20,27,113,12,550.2
34291,2024-08-24,1,1,73,9,1085.58
34292,2024-06-13,32,25,137,18,1540.44
34293,2024-11-20,38,24,93,4,389.64
34294,2024-05-27,21,22,140,8,125.28
34295,2024-08-05,31,29,56,10,946.2
34296,2024-04-17,17,7,139,5,644.25
34297,2024-08-18,25,28,107,4,152.96
34298,2024-03-10,41,18,44,16,1182.56
34299,2024-08-08,33,6,128,17,653.31
34300,2024-03-14,12,5,111,18,1670.04
34301,2024-06-27,28,27,96,13,1155.18
34302,2024-03-20,49,26,58,15,721.5
34303,2024-12-19,26,1,40,17,2301.97
34304,2024-06-07,36,2,32,10,1072.7
34305,2024-12-21,8,9,71,5,116.8
34306,2024-06-17,32,7,104,13,1112.54
34307,2024-11-09,26,5,129,15,2031.1499999999999
34308,2024-06-09,5,25,105,8,1104.72
34309,2024-02-01,43,23,108,1,68.31
34310,2024-04-30,38,23,135,2,194.82
34311,2024-08-02,13,5,98,19,920.74
34312,2024-01-03,19,21,129,11,473.44
34313,2024-08-15,6,3,78,18,2322.18
34314,2024-02-17,45,4,92,19,1052.79
34315,2024-06-15,6,6,149,11,1419.11
34316,2024-11-28,16,12,117,2,292.08
34317,2024-01-11,29,6,57,4,429.48
34318,2024-08-25,18,28,27,19,2109.76
34319,2024-10-04,32,13,72,6,513.48
34320,2024-08-28,29,7,50,8,858.96
34321,2024-07-10,43,6,37,13,888.03
34322,2024-01-12,17,22,64,4,515.4
34323,2024-02-22,42,5,77,5,202.89999999999998
34324,2024-02-24,48,16,63,6,821.76
34325,2024-11-04,5,22,84,18,2485.62
34326,2024-01-21,32,3,115,18,1540.44
34327,2024-01-19,29,16,68,7,751.59
34328,2024-12-09,29,8,79,17,1825.29
34329,2024-12-15,42,22,51,10,405.79999999999995
34330,2024-11-17,3,19,142,9,1257.1200000000001
34331,2024-11-10,4,24,114,11,1112.65
34332,2024-02-28,44,1,37,1,133.66
34333,2024-05-30,25,1,143,13,497.12
34334,2024-09-15,22,21,71,10,1094.8999999999999
34335,2024-02-27,42,20,76,5,202.89999999999998
34336,2024-08-03,11,7,67,7,722.61
34337,2024-03-02,8,15,51,7,163.51999999999998
34338,2024-05-25,27,18,46,3,229.64999999999998
34339,2024-08-26,44,11,139,13,1737.58
34340,2024-10-19,46,2,84,1,27.09
34341,2024-06-30,22,6,119,16,1751.84
34342,2024-04-04,3,18,42,5,698.4000000000001
34343,2024-03-18,27,5,39,8,612.4
34344,2024-05-21,11,8,25,17,1754.91
34345,2024-04-14,27,9,98,16,1224.8
34346,2024-09-17,7,12,12,12,875.04
34347,2024-04-04,27,2,45,9,688.9499999999999
34348,2024-08-10,47,11,143,2,119.76
34349,2024-07-08,11,19,86,9,929.07
34350,2024-05-08,25,3,141,10,382.40000000000003
34351,2024-11-14,39,14,118,4,205.56
34352,2024-07-13,16,18,11,13,1898.52
34353,2024-01-20,21,22,150,13,203.58
34354,2024-10-25,26,7,46,2,270.82
34355,2024-08-27,27,1,42,7,535.85
34356,2024-08-22,45,4,18,7,387.87
34357,2024-03-25,17,15,28,16,2061.6
34358,2024-04-03,31,18,105,4,378.48
34359,2024-02-11,14,1,104,17,1505.6899999999998
34360,2024-12-29,23,8,98,3,76.56
34361,2024-12-15,2,15,18,2,189.66
34362,2024-03-14,26,28,3,13,1760.33
34363,2024-12-30,26,28,140,19,2572.79
34364,2024-04-24,22,14,99,17,1861.33
34365,2024-07-08,42,24,143,6,243.48
34366,2024-05-04,28,20,30,5,444.3
34367,2024-01-06,6,6,51,5,645.05
34368,2024-02-11,48,12,34,19,2602.2400000000002
34369,2024-02-27,39,4,109,4,205.56
34370,2024-01-10,19,16,144,2,86.08
34371,2024-03-29,21,8,26,8,125.28
34372,2024-11-29,42,22,57,17,689.86
34373,2024-04-20,20,9,67,10,458.5
